date,state,fips,total_cases,total_deaths,cases_in_past_day,deaths_in_past_day,cases_in_past_seven_days,deaths_in_past_seven_days
2020-03-11,Tennessee,47,8,0,1,0,8,0
2020-03-11,Texas,48,33,0,2,0,21,0
2020-03-11,Utah,49,5,0,1,0,4,0
2020-03-11,Vermont,50,2,0,1,0,2,0
2020-03-11,Virginia,51,10,0,2,0,10,0
2020-03-11,Washington,53,338,29,59,5,291,18
2020-03-11,Wisconsin,55,6,0,3,0,5,0
2020-03-11,Wyoming,56,1,0,1,0,1,0
2020-03-12,Alaska,02,1,0,1,0,1,0
2020-03-12,Arizona,04,9,0,0,0,7,0
2020-03-12,Arkansas,05,6,0,5,0,6,0
2020-03-12,California,06,252,4,50,0,185,3
2020-03-12,Colorado,08,49,1,15,1,47,1
2020-03-12,Connecticut,09,6,0,3,0,6,0
2020-03-12,Delaware,10,4,0,3,0,4,0
2020-03-12,District of Columbia,11,10,0,0,0,10,0
2020-03-12,Florida,12,46,2,20,0,42,2
2020-03-12,Georgia,13,31,1,0,1,29,1
2020-03-12,Hawaii,15,2,0,0,0,2,0
2020-03-12,Illinois,17,32,0,7,0,27,0
2020-03-12,Indiana,18,12,0,1,0,12,0
2020-03-12,Iowa,19,16,0,2,0,16,0
2020-03-12,Kansas,20,5,1,4,1,5,1
2020-03-12,Kentucky,21,11,0,4,0,11,0
2020-03-12,Louisiana,22,14,0,1,0,14,0
2020-03-12,Maine,23,1,0,1,0,1,0
2020-03-12,Maryland,24,13,0,0,0,10,0
2020-03-12,Massachusetts,25,108,0,13,0,105,0
2020-03-12,Michigan,26,12,0,10,0,12,0
2020-03-12,Minnesota,27,9,0,4,0,9,0
2020-03-12,Mississippi,28,1,0,0,0,1,0
2020-03-12,Missouri,29,2,0,1,0,2,0
2020-03-12,Nebraska,31,24,0,1,0,11,0
2020-03-12,Nevada,32,11,0,4,0,9,0
2020-03-12,New Hampshire,33,6,0,1,0,4,0
2020-03-12,New Jersey,34,29,1,6,0,27,1
2020-03-12,New Mexico,35,6,0,2,0,6,0
2020-03-12,New York,36,326,0,109,0,304,0
2020-03-12,North Carolina,37,16,0,8,0,15,0
2020-03-12,North Dakota,38,1,0,0,0,1,0
2020-03-12,Ohio,39,5,0,1,0,5,0
2020-03-12,Oklahoma,40,2,0,0,0,2,0
2020-03-12,Oregon,41,30,0,10,0,28,0
2020-03-12,Pennsylvania,42,22,0,6,0,22,0
2020-03-12,Rhode Island,44,5,0,0,0,3,0
2020-03-12,South Carolina,45,12,0,2,0,12,0
2020-03-12,South Dakota,46,8,1,0,0,8,1
2020-03-12,Tennessee,47,18,0,10,0,17,0
2020-03-12,Texas,48,41,0,8,0,25,0
2020-03-12,Utah,49,7,0,2,0,6,0
2020-03-12,Vermont,50,2,0,0,0,2,0
2020-03-12,Virginia,51,17,0,7,0,17,0
2020-03-12,Washington,53,419,32,81,3,344,21
2020-03-12,Wisconsin,55,8,0,2,0,7,0
2020-03-12,Wyoming,56,1,0,0,0,1,0
2020-03-13,Alabama,01,6,0,6,0,6,0
2020-03-13,Alaska,02,1,0,0,0,1,0
2020-03-13,Arizona,04,9,0,0,0,6,0
2020-03-13,Arkansas,05,7,0,1,0,7,0
2020-03-13,California,06,320,5,68,1,239,4
2020-03-13,Colorado,08,78,2,29,1,70,2
2020-03-13,Connecticut,09,11,0,5,0,11,0
2020-03-13,Delaware,10,4,0,0,0,4,0
2020-03-13,District of Columbia,11,10,0,0,0,10,0
2020-03-13,Florida,12,70,2,24,0,63,0
2020-03-13,Georgia,13,41,1,10,0,38,1
2020-03-13,Hawaii,15,2,0,0,0,1,0
2020-03-13,Idaho,16,1,0,1,0,1,0
2020-03-13,Illinois,17,46,0,14,0,40,0
2020-03-13,Indiana,18,12,0,0,0,11,0
2020-03-13,Iowa,19,17,0,1,0,17,0
2020-03-13,Kansas,20,6,1,1,0,6,1
2020-03-13,Kentucky,21,11,0,0,0,10,0
2020-03-13,Louisiana,22,36,0,22,0,36,0
2020-03-13,Maine,23,2,0,1,0,2,0
2020-03-13,Maryland,24,18,0,5,0,15,0
2020-03-13,Massachusetts,25,123,0,15,0,115,0
2020-03-13,Michigan,26,25,0,13,0,25,0
2020-03-13,Minnesota,27,14,0,5,0,13,0
2020-03-13,Mississippi,28,6,0,5,0,6,0
2020-03-13,Missouri,29,4,0,2,0,4,0
2020-03-13,Montana,30,4,0,4,0,4,0
2020-03-13,Nebraska,31,27,0,3,0,13,0
2020-03-13,Nevada,32,19,0,8,0,17,0
2020-03-13,New Hampshire,33,7,0,1,0,5,0
2020-03-13,New Jersey,34,50,1,21,0,46,1
2020-03-13,New Mexico,35,10,0,4,0,10,0
2020-03-13,New York,36,421,0,95,0,377,0
2020-03-13,North Carolina,37,18,0,2,0,16,0
2020-03-13,North Dakota,38,1,0,0,0,1,0
2020-03-13,Ohio,39,13,0,8,0,13,0
2020-03-13,Oklahoma,40,3,0,1,0,2,0
2020-03-13,Oregon,41,30,0,0,0,28,0
2020-03-13,Pennsylvania,42,41,0,19,0,39,0
2020-03-13,Puerto Rico,72,3,0,3,0,3,0
2020-03-13,Rhode Island,44,20,0,15,0,17,0
2020-03-13,South Carolina,45,13,0,1,0,11,0
2020-03-13,South Dakota,46,9,1,1,0,9,1
2020-03-13,Tennessee,47,26,0,8,0,25,0
2020-03-13,Texas,48,58,0,17,0,39,0
2020-03-13,Utah,49,7,0,0,0,4,0
2020-03-13,Vermont,50,2,0,0,0,2,0
2020-03-13,Virginia,51,30,0,13,0,30,0
2020-03-13,Washington,53,511,37,92,5,425,25
2020-03-13,Wisconsin,55,19,0,11,0,18,0
2020-03-13,Wyoming,56,2,0,1,0,2,0
2020-03-14,Alabama,01,12,0,6,0,12,0
2020-03-14,Alaska,02,1,0,0,0,1,0
2020-03-14,Arizona,04,12,0,3,0,7,0
2020-03-14,Arkansas,05,9,0,2,0,9,0
2020-03-14,California,06,381,5,61,0,281,4
2020-03-14,Colorado,08,103,2,25,0,95,2
2020-03-14,Connecticut,09,20,0,9,0,20,0
2020-03-14,Delaware,10,4,0,0,0,4,0
2020-03-14,District of Columbia,11,16,0,6,0,15,0
2020-03-14,Florida,12,70,3,0,1,58,1
2020-03-14,Georgia,13,65,1,24,0,58,1
2020-03-14,Hawaii,15,4,0,2,0,3,0
2020-03-14,Idaho,16,5,0,4,0,5,0
2020-03-14,Illinois,17,66,0,20,0,60,0
2020-03-14,Indiana,18,15,0,3,0,14,0
2020-03-14,Iowa,19,18,0,1,0,18,0
2020-03-14,Kansas,20,8,1,2,0,7,1
2020-03-14,Kentucky,21,18,0,7,0,17,0
2020-03-14,Louisiana,22,77,1,41,1,77,1
2020-03-14,Maine,23,3,0,1,0,3,0
2020-03-14,Maryland,24,27,0,9,0,24,0
2020-03-14,Massachusetts,25,138,0,15,0,125,0
2020-03-14,Michigan,26,33,0,8,0,33,0
2020-03-14,Minnesota,27,21,0,7,0,20,0
2020-03-14,Mississippi,28,6,0,0,0,6,0
2020-03-14,Missouri,29,5,0,1,0,4,0
2020-03-14,Montana,30,6,0,2,0,6,0
2020-03-14,Nebraska,31,29,0,2,0,15,0
2020-03-14,Nevada,32,21,0,2,0,19,0
2020-03-14,New Hampshire,33,7,0,0,0,3,0
2020-03-14,New Jersey,34,75,2,25,1,71,2
2020-03-14,New Mexico,35,13,0,3,0,13,0
2020-03-14,New York,36,610,2,189,2,521,2
2020-03-14,North Carolina,37,25,0,7,0,23,0
2020-03-14,North Dakota,38,1,0,0,0,1,0
2020-03-14,Ohio,39,26,0,13,0,26,0
2020-03-14,Oklahoma,40,4,0,1,0,3,0
2020-03-14,Oregon,41,36,1,6,1,30,1
2020-03-14,Pennsylvania,42,47,0,6,0,43,0
2020-03-14,Puerto Rico,72,4,0,1,0,4,0
2020-03-14,Rhode Island,44,20,0,0,0,17,0
2020-03-14,South Carolina,45,19,0,6,0,17,0
2020-03-14,South Dakota,46,9,1,0,0,9,1
2020-03-14,Tennessee,47,32,0,6,0,31,0
2020-03-14,Texas,48,69,0,11,0,50,0
2020-03-14,Utah,49,21,0,14,0,18,0
2020-03-14,Vermont,50,5,0,3,0,4,0
2020-03-14,Virgin Islands,78,1,0,1,0,1,0
2020-03-14,Virginia,51,42,1,12,1,41,1
2020-03-14,Washington,53,609,40,98,3,499,24
2020-03-14,Wisconsin,55,27,0,8,0,26,0
2020-03-14,Wyoming,56,3,0,1,0,3,0
2020-03-15,Alabama,01,23,0,11,0,23,0
2020-03-15,Alaska,02,1,0,0,0,1,0
2020-03-15,Arizona,04,13,0,1,0,8,0
2020-03-15,Arkansas,05,16,0,7,0,16,0
2020-03-15,California,06,478,6,97,1,366,5
2020-03-15,Colorado,08,136,2,33,0,128,2
2020-03-15,Connecticut,09,26,0,6,0,25,0
2020-03-15,Delaware,10,7,0,3,0,7,0
2020-03-15,District of Columbia,11,17,0,1,0,16,0
2020-03-15,Florida,12,109,3,39,0,96,1
2020-03-15,Georgia,13,97,1,32,0,86,1
2020-03-15,Guam,66,3,0,3,0,3,0
2020-03-15,Hawaii,15,7,0,3,0,5,0
2020-03-15,Idaho,16,5,0,0,0,5,0
2020-03-15,Illinois,17,94,0,28,0,87,0
2020-03-15,Indiana,18,19,0,4,0,17,0
2020-03-15,Iowa,19,22,0,4,0,19,0
2020-03-15,Kansas,20,9,1,1,0,8,1
2020-03-15,Kentucky,21,21,0,3,0,17,0
2020-03-15,Louisiana,22,103,2,26,1,103,2
2020-03-15,Maine,23,12,0,9,0,12,0
2020-03-15,Maryland,24,32,0,5,0,27,0
2020-03-15,Massachusetts,25,164,0,26,0,136,0
2020-03-15,Michigan,26,53,0,20,0,53,0
2020-03-15,Minnesota,27,35,0,14,0,33,0
2020-03-15,Mississippi,28,10,0,4,0,10,0
2020-03-15,Missouri,29,5,0,0,0,4,0
2020-03-15,Montana,30,6,0,0,0,6,0
2020-03-15,Nebraska,31,31,0,2,0,15,0
2020-03-15,Nevada,32,26,0,5,0,22,0
2020-03-15,New Hampshire,33,13,0,6,0,9,0
2020-03-15,New Jersey,34,98,2,23,0,92,2
2020-03-15,New Mexico,35,17,0,4,0,17,0
2020-03-15,New York,36,732,6,122,4,626,6
2020-03-15,North Carolina,37,32,0,7,0,30,0
2020-03-15,North Dakota,38,1,0,0,0,1,0
2020-03-15,Ohio,39,37,0,11,0,37,0
2020-03-15,Oklahoma,40,8,0,4,0,7,0
2020-03-15,Oregon,41,39,1,3,0,26,1
2020-03-15,Pennsylvania,42,68,0,21,0,62,0
2020-03-15,Puerto Rico,72,5,0,1,0,5,0
2020-03-15,Rhode Island,44,20,0,0,0,17,0
2020-03-15,South Carolina,45,28,0,9,0,22,0
2020-03-15,South Dakota,46,9,1,0,0,9,1
2020-03-15,Tennessee,47,39,0,7,0,36,0
2020-03-15,Texas,48,80,0,11,0,57,0
2020-03-15,Utah,49,29,0,8,0,26,0
2020-03-15,Vermont,50,8,0,3,0,7,0
2020-03-15,Virgin Islands,78,1,0,0,0,1,0
2020-03-15,Virginia,51,45,1,3,0,43,1
2020-03-15,Washington,53,675,42,66,2,534,23
2020-03-15,Wisconsin,55,33,0,6,0,32,0
2020-03-15,Wyoming,56,3,0,0,0,3,0
2020-03-16,Alabama,01,29,0,6,0,29,0
2020-03-16,Alaska,02,3,0,2,0,3,0
2020-03-16,Arizona,04,18,0,5,0,12,0
2020-03-16,Arkansas,05,22,0,6,0,22,0
2020-03-16,California,06,588,11,110,5,416,9
2020-03-16,Colorado,08,161,2,25,0,149,2
2020-03-16,Connecticut,09,41,0,15,0,39,0
2020-03-16,Delaware,10,8,0,1,0,8,0
2020-03-16,District of Columbia,11,22,0,5,0,18,0
2020-03-16,Florida,12,141,4,32,1,127,2
2020-03-16,Georgia,13,118,1,21,0,101,1
2020-03-16,Guam,66,3,0,0,0,3,0
2020-03-16,Hawaii,15,10,0,3,0,8,0
2020-03-16,Idaho,16,5,0,0,0,5,0
2020-03-16,Illinois,17,104,0,10,0,93,0
2020-03-16,Indiana,18,24,1,5,1,20,1
2020-03-16,Iowa,19,22,0,0,0,14,0
2020-03-16,Kansas,20,11,1,2,0,10,1
2020-03-16,Kentucky,21,22,1,1,1,17,1
2020-03-16,Louisiana,22,137,3,34,1,136,3
2020-03-16,Maine,23,17,0,5,0,17,0
2020-03-16,Maryland,24,39,0,7,0,33,0
2020-03-16,Massachusetts,25,197,0,33,0,156,0
2020-03-16,Michigan,26,54,0,1,0,54,0
2020-03-16,Minnesota,27,54,0,19,0,52,0
2020-03-16,Mississippi,28,12,0,2,0,12,0
2020-03-16,Missouri,29,9,0,4,0,8,0
2020-03-16,Montana,30,8,0,2,0,8,0
2020-03-16,Nebraska,31,33,0,2,0,17,0
2020-03-16,Nevada,32,45,1,19,1,41,1
2020-03-16,New Hampshire,33,17,0,4,0,13,0
2020-03-16,New Jersey,34,176,3,78,1,165,3
2020-03-16,New Mexico,35,21,0,4,0,21,0
2020-03-16,New York,36,950,10,218,4,808,10
2020-03-16,North Carolina,37,34,0,2,0,27,0
2020-03-16,North Dakota,38,1,0,0,0,1,0
2020-03-16,Ohio,39,50,0,13,0,47,0
2020-03-16,Oklahoma,40,10,0,2,0,9,0
2020-03-16,Oregon,41,46,1,7,0,33,1
2020-03-16,Pennsylvania,42,81,0,13,0,71,0
2020-03-16,Puerto Rico,72,5,0,0,0,5,0
2020-03-16,Rhode Island,44,21,0,1,0,18,0
2020-03-16,South Carolina,45,33,1,5,1,26,1
2020-03-16,South Dakota,46,10,1,1,0,10,1
2020-03-16,Tennessee,47,52,0,13,0,48,0
2020-03-16,Texas,48,87,1,7,1,63,1
2020-03-16,Utah,49,40,0,11,0,37,0
2020-03-16,Vermont,50,12,0,4,0,11,0
2020-03-16,Virgin Islands,78,2,0,1,0,2,0
2020-03-16,Virginia,51,51,1,6,0,46,1
2020-03-16,Washington,53,794,48,119,6,615,26
2020-03-16,Wisconsin,55,47,0,14,0,45,0
2020-03-16,Wyoming,56,10,0,7,0,10,0
2020-03-17,Alabama,01,39,0,10,0,39,0
2020-03-17,Alaska,02,6,0,3,0,6,0
2020-03-17,Arizona,04,20,0,2,0,14,0
2020-03-17,Arkansas,05,22,0,0,0,22,0
2020-03-17,California,06,732,14,144,3,553,11
2020-03-17,Colorado,08,183,3,22,1,166,3
2020-03-17,Connecticut,09,68,0,27,0,66,0
2020-03-17,Delaware,10,16,0,8,0,16,0
2020-03-17,District of Columbia,11,31,0,9,0,27,0
2020-03-17,Florida,12,210,6,69,2,187,4
2020-03-17,Georgia,13,142,1,24,0,120,1
2020-03-17,Guam,66,3,0,0,0,3,0
2020-03-17,Hawaii,15,14,0,4,0,12,0
2020-03-17,Idaho,16,9,0,4,0,9,0
2020-03-17,Illinois,17,159,1,55,1,140,1
2020-03-17,Indiana,18,30,2,6,1,24,2
2020-03-17,Iowa,19,29,0,7,0,16,0
2020-03-17,Kansas,20,17,1,6,0,16,1
2020-03-17,Kentucky,21,26,1,4,0,19,1
2020-03-17,Louisiana,22,196,5,59,2,190,5
2020-03-17,Maine,23,32,0,15,0,32,0
2020-03-17,Maryland,24,57,0,18,0,48,0
2020-03-17,Massachusetts,25,218,0,21,0,126,0
2020-03-17,Michigan,26,65,0,11,0,63,0
2020-03-17,Minnesota,27,60,0,6,0,57,0
2020-03-17,Mississippi,28,21,0,9,0,21,0
2020-03-17,Missouri,29,16,0,7,0,15,0
2020-03-17,Montana,30,8,0,0,0,8,0
2020-03-17,Nebraska,31,36,0,3,0,19,0
2020-03-17,Nevada,32,55,1,10,0,51,1
2020-03-17,New Hampshire,33,26,0,9,0,21,0
2020-03-17,New Jersey,34,268,3,92,0,253,2
2020-03-17,New Mexico,35,23,0,2,0,23,0
2020-03-17,New York,36,1375,18,425,8,1202,18
2020-03-17,North Carolina,37,42,0,8,0,35,0
2020-03-17,North Dakota,38,5,0,4,0,5,0
2020-03-17,Ohio,39,67,0,17,0,64,0
2020-03-17,Oklahoma,40,18,0,8,0,16,0
2020-03-17,Oregon,41,66,2,20,1,52,2
2020-03-17,Pennsylvania,42,101,0,20,0,89,0
2020-03-17,Puerto Rico,72,5,0,0,0,5,0
2020-03-17,Rhode Island,44,23,0,2,0,18,0
2020-03-17,South Carolina,45,47,1,14,0,38,1
2020-03-17,South Dakota,46,11,1,1,0,6,0
2020-03-17,Tennessee,47,73,0,21,0,66,0
2020-03-17,Texas,48,106,1,19,0,75,1
2020-03-17,Utah,49,51,0,11,0,47,0
2020-03-17,Vermont,50,14,0,2,0,13,0
2020-03-17,Virgin Islands,78,2,0,0,0,2,0
2020-03-17,Virginia,51,67,2,16,1,59,2
2020-03-17,Washington,53,908,54,114,6,629,30
2020-03-17,West Virginia,54,1,0,1,0,1,0
2020-03-17,Wisconsin,55,72,0,25,0,69,0
2020-03-17,Wyoming,56,15,0,5,0,15,0
2020-03-18,Alabama,01,51,0,12,0,51,0
2020-03-18,Alaska,02,9,0,3,0,9,0
2020-03-18,Arizona,04,28,0,8,0,19,0
2020-03-18,Arkansas,05,33,0,11,0,32,0
2020-03-18,California,06,893,17,161,3,691,13
2020-03-18,Colorado,08,216,3,33,0,182,3
2020-03-18,Connecticut,09,96,1,28,1,93,1
2020-03-18,Delaware,10,26,0,10,0,25,0
2020-03-18,District of Columbia,11,36,0,5,0,26,0
2020-03-18,Florida,12,326,7,116,1,300,5
2020-03-18,Georgia,13,193,3,51,2,162,3
2020-03-18,Guam,66,8,0,5,0,8,0
2020-03-18,Hawaii,15,16,0,2,0,14,0
2020-03-18,Idaho,16,11,0,2,0,11,0
2020-03-18,Illinois,17,286,1,127,0,261,1
2020-03-18,Indiana,18,39,2,9,0,28,2
2020-03-18,Iowa,19,38,0,9,0,24,0
2020-03-18,Kansas,20,22,1,5,0,21,1
2020-03-18,Kentucky,21,35,1,9,0,28,1
2020-03-18,Louisiana,22,280,7,84,2,267,7
2020-03-18,Maine,23,43,0,11,0,43,0
2020-03-18,Maryland,24,85,1,28,1,72,1
2020-03-18,Massachusetts,25,256,0,38,0,161,0
2020-03-18,Michigan,26,80,1,15,1,78,1
2020-03-18,Minnesota,27,77,0,17,0,72,0
2020-03-18,Mississippi,28,34,0,13,0,33,0
2020-03-18,Missouri,29,21,1,5,1,20,1
2020-03-18,Montana,30,12,0,4,0,12,0
2020-03-18,Nebraska,31,43,0,7,0,20,0
2020-03-18,Nevada,32,82,1,27,0,75,1
2020-03-18,New Hampshire,33,39,0,13,0,34,0
2020-03-18,New Jersey,34,427,5,159,2,404,4
2020-03-18,New Mexico,35,28,0,5,0,24,0
2020-03-18,New York,36,2387,32,1012,14,2170,32
2020-03-18,North Carolina,37,66,0,24,0,58,0
2020-03-18,North Dakota,38,7,0,2,0,6,0
2020-03-18,Ohio,39,90,0,23,0,86,0
2020-03-18,Oklahoma,40,29,0,11,0,27,0
2020-03-18,Oregon,41,74,3,8,1,54,3
2020-03-18,Pennsylvania,42,139,1,38,1,123,1
2020-03-18,Puerto Rico,72,5,0,0,0,5,0
2020-03-18,Rhode Island,44,33,0,10,0,28,0
2020-03-18,South Carolina,45,60,1,13,0,50,1
2020-03-18,South Dakota,46,11,1,0,0,3,0
2020-03-18,Tennessee,47,98,0,25,0,90,0
2020-03-18,Texas,48,166,2,60,1,133,2
2020-03-18,Utah,49,65,0,14,0,60,0
2020-03-18,Vermont,50,19,0,5,0,17,0
2020-03-18,Virgin Islands,78,3,0,1,0,3,0
2020-03-18,Virginia,51,78,2,11,0,68,2
2020-03-18,Washington,53,1026,68,118,14,688,39
2020-03-18,West Virginia,54,2,0,1,0,2,0
2020-03-18,Wisconsin,55,106,0,34,0,100,0
2020-03-18,Wyoming,56,17,0,2,0,16,0
2020-03-19,Alabama,01,78,0,27,0,78,0
2020-03-19,Alaska,02,12,0,3,0,11,0
2020-03-19,Arizona,04,47,0,19,0,38,0
2020-03-19,Arkansas,05,62,0,29,0,56,0
2020-03-19,California,06,1067,19,174,2,815,15
2020-03-19,Colorado,08,278,5,62,2,229,4
2020-03-19,Connecticut,09,159,4,63,3,153,4
2020-03-19,Delaware,10,30,0,4,0,26,0
2020-03-19,District of Columbia,11,39,0,3,0,29,0
2020-03-19,Florida,12,434,8,108,1,388,6
2020-03-19,Georgia,13,282,10,89,7,251,9
2020-03-19,Guam,66,12,0,4,0,12,0
2020-03-19,Hawaii,15,26,0,10,0,24,0
2020-03-19,Idaho,16,23,0,12,0,23,0
2020-03-19,Illinois,17,420,4,134,3,388,4
2020-03-19,Indiana,18,56,2,17,0,44,2
2020-03-19,Iowa,19,44,0,6,0,28,0
2020-03-19,Kansas,20,35,1,13,0,30,0
2020-03-19,Kentucky,21,47,2,12,1,36,2
2020-03-19,Louisiana,22,392,10,112,3,378,10
2020-03-19,Maine,23,52,0,9,0,51,0
2020-03-19,Maryland,24,108,1,23,0,95,1
2020-03-19,Massachusetts,25,328,0,72,0,220,0
2020-03-19,Michigan,26,334,3,254,2,322,3
2020-03-19,Minnesota,27,89,0,12,0,80,0
2020-03-19,Mississippi,28,50,1,16,1,49,1
2020-03-19,Missouri,29,35,1,14,0,33,1
2020-03-19,Montana,30,19,0,7,0,19,0
2020-03-19,Nebraska,31,47,0,4,0,23,0
2020-03-19,Nevada,32,99,1,17,0,88,1
2020-03-19,New Hampshire,33,44,0,5,0,38,0
2020-03-19,New Jersey,34,735,9,308,4,706,8
2020-03-19,New Mexico,35,35,0,7,0,29,0
2020-03-19,New York,36,4161,39,1774,7,3835,39
2020-03-19,North Carolina,37,104,0,38,0,88,0
2020-03-19,North Dakota,38,19,0,12,0,18,0
2020-03-19,Ohio,39,120,0,30,0,115,0
2020-03-19,Oklahoma,40,44,1,15,1,42,1
2020-03-19,Oregon,41,87,3,13,0,57,3
2020-03-19,Pennsylvania,42,187,1,48,0,165,1
2020-03-19,Puerto Rico,72,6,0,1,0,6,0
2020-03-19,Rhode Island,44,44,0,11,0,39,0
2020-03-19,South Carolina,45,81,1,21,0,69,1
2020-03-19,South Dakota,46,14,1,3,0,6,0
2020-03-19,Tennessee,47,155,0,57,0,137,0
2020-03-19,Texas,48,248,4,82,2,207,4
2020-03-19,Utah,49,80,0,15,0,73,0
2020-03-19,Vermont,50,22,2,3,2,20,2
2020-03-19,Virgin Islands,78,3,0,0,0,3,0
2020-03-19,Virginia,51,94,2,16,0,77,2
2020-03-19,Washington,53,1228,75,202,7,809,43
2020-03-19,West Virginia,54,5,0,3,0,5,0
2020-03-19,Wisconsin,55,155,2,49,2,147,2
2020-03-19,Wyoming,56,18,0,1,0,17,0
2020-03-20,Alabama,01,106,0,28,0,100,0
2020-03-20,Alaska,02,14,0,2,0,13,0
2020-03-20,Arizona,04,70,1,23,1,61,1
2020-03-20,Arkansas,05,100,0,38,0,93,0
2020-03-20,California,06,1283,24,216,5,963,19
2020-03-20,Colorado,08,364,5,86,0,286,3
2020-03-20,Connecticut,09,194,4,35,0,183,4
2020-03-20,Delaware,10,39,0,9,0,35,0
2020-03-20,District of Columbia,11,71,0,32,0,61,0
2020-03-20,Florida,12,564,9,130,1,494,7
2020-03-20,Georgia,13,482,14,200,4,441,13
2020-03-20,Guam,66,14,0,2,0,14,0
2020-03-20,Hawaii,15,37,0,11,0,35,0
2020-03-20,Idaho,16,31,0,8,0,30,0
2020-03-20,Illinois,17,583,5,163,1,537,5
2020-03-20,Indiana,18,81,5,25,3,69,5
2020-03-20,Iowa,19,45,0,1,0,28,0
2020-03-20,Kansas,20,49,1,14,0,43,0
2020-03-20,Kentucky,21,63,2,16,0,52,2
2020-03-20,Louisiana,22,537,10,145,0,501,10
2020-03-20,Maine,23,57,0,5,0,55,0
2020-03-20,Maryland,24,150,2,42,1,132,2
2020-03-20,Massachusetts,25,413,1,85,1,290,1
2020-03-20,Michigan,26,548,4,214,1,523,4
2020-03-20,Minnesota,27,115,0,26,0,101,0
2020-03-20,Mississippi,28,80,1,30,0,74,1
2020-03-20,Missouri,29,73,3,38,2,69,3
2020-03-20,Montana,30,19,0,0,0,15,0
2020-03-20,Nebraska,31,53,0,6,0,26,0
2020-03-20,Nevada,32,165,2,66,1,146,2
2020-03-20,New Hampshire,33,55,0,11,0,48,0
2020-03-20,New Jersey,34,896,11,161,2,846,10
2020-03-20,New Mexico,35,43,0,8,0,33,0
2020-03-20,New York,36,7113,68,2952,29,6692,68
2020-03-20,North Carolina,37,144,0,40,0,126,0
2020-03-20,North Dakota,38,27,0,8,0,26,0
2020-03-20,Ohio,39,169,1,49,1,156,1
2020-03-20,Oklahoma,40,49,1,5,0,46,1
2020-03-20,Oregon,41,114,3,27,0,84,3
2020-03-20,Pennsylvania,42,269,1,82,0,228,1
2020-03-20,Puerto Rico,72,14,0,8,0,11,0
2020-03-20,Rhode Island,44,44,0,0,0,24,0
2020-03-20,South Carolina,45,126,3,45,2,113,3
2020-03-20,South Dakota,46,14,1,0,0,5,0
2020-03-20,Tennessee,47,237,0,82,0,211,0
2020-03-20,Texas,48,386,5,138,1,328,5
2020-03-20,Utah,49,112,0,32,0,105,0
2020-03-20,Vermont,50,29,2,7,0,27,2
2020-03-20,Virgin Islands,78,6,0,3,0,6,0
2020-03-20,Virginia,51,115,2,21,0,85,2
2020-03-20,Washington,53,1404,83,176,8,893,46
2020-03-20,West Virginia,54,8,0,3,0,8,0
2020-03-20,Wisconsin,55,216,3,61,1,197,3
2020-03-20,Wyoming,56,22,0,4,0,20,0
2020-03-21,Alabama,01,131,0,25,0,119,0
2020-03-21,Alaska,02,21,0,7,0,20,0
2020-03-21,Arizona,04,104,1,34,0,92,1
2020-03-21,Arkansas,05,118,0,18,0,109,0
2020-03-21,California,06,1544,28,261,4,1163,23
2020-03-21,Colorado,08,475,6,111,1,372,4
2020-03-21,Connecticut,09,223,5,29,1,203,5
2020-03-21,Delaware,10,45,0,6,0,41,0
2020-03-21,District of Columbia,11,77,1,6,1,61,1
2020-03-21,Florida,12,764,11,200,2,694,8
2020-03-21,Georgia,13,552,20,70,6,487,19
2020-03-21,Guam,66,15,0,1,0,15,0
2020-03-21,Hawaii,15,48,0,11,0,44,0
2020-03-21,Idaho,16,42,0,11,0,37,0
2020-03-21,Illinois,17,751,6,168,1,685,6
2020-03-21,Indiana,18,128,6,47,1,113,6
2020-03-21,Iowa,19,68,0,23,0,50,0
2020-03-21,Kansas,20,57,2,8,1,49,1
2020-03-21,Kentucky,21,84,3,21,1,66,3
2020-03-21,Louisiana,22,763,16,226,6,686,15
2020-03-21,Maine,23,70,0,13,0,67,0
2020-03-21,Maryland,24,195,3,45,1,168,3
2020-03-21,Massachusetts,25,525,2,112,1,387,2
2020-03-21,Michigan,26,787,6,239,2,754,6
2020-03-21,Minnesota,27,138,1,23,1,117,1
2020-03-21,Mississippi,28,140,1,60,0,134,1
2020-03-21,Missouri,29,93,3,20,0,88,3
2020-03-21,Montana,30,29,0,10,0,23,0
2020-03-21,Nebraska,31,61,0,8,0,32,0
2020-03-21,Nevada,32,165,2,0,0,144,2
2020-03-21,New Hampshire,33,65,0,10,0,58,0
2020-03-21,New Jersey,34,1336,16,440,5,1261,14
2020-03-21,New Mexico,35,57,0,14,0,44,0
2020-03-21,New York,36,10371,95,3258,27,9761,93
2020-03-21,North Carolina,37,184,0,40,0,159,0
2020-03-21,North Dakota,38,28,0,1,0,27,0
2020-03-21,Ohio,39,247,3,78,2,221,3
2020-03-21,Oklahoma,40,53,1,4,0,49,1
2020-03-21,Oregon,41,137,4,23,1,101,3
2020-03-21,Pennsylvania,42,388,2,119,1,341,2
2020-03-21,Puerto Rico,72,21,1,7,1,17,1
2020-03-21,Rhode Island,44,66,0,22,0,46,0
2020-03-21,South Carolina,45,172,3,46,0,153,3
2020-03-21,South Dakota,46,14,1,0,0,5,0
2020-03-21,Tennessee,47,312,2,75,2,280,2
